id,sentence,difficulty
,"Fabrice, d'abord étonné, puis furieux, ne comprenant absolument rien à ce qui lui arrivait, passa trente-trois longues journées à cette misérable prison ; il écrivait lettres sur lettres au commandant de la place, et c'était la femme du geôlier, belle Flamande de trente-six ans, qui se chargeait de les faire parvenir.",C1
,"Fabrice, d'abord étonné, puis furieux, ne comprenant absolument rien à ce qui lui arrivait, passa trente-trois longues journées devant cette misérable prison ; il écrivait lettres sur lettres au commandant de la place, et c'était la femme du geôlier, belle Flamande de trente-six ans, qui se chargeait de les faire parvenir.",C1
,"Fabrice, d'abord étonné, puis furieux, ne comprenant absolument rien à ce qui lui arrivait, passa trente-trois longues journées sur cette misérable prison ; il écrivait lettres sur lettres au commandant de la place, et c'était la femme du geôlier, belle Flamande de trente-six ans, qui se chargeait de les faire parvenir.",C1
,Tu as réussi ton examen de maths ?,A2
,Tu as réussi ton examen en maths ?,A2
,Tu as réussi ton examen spécial maths ?,A2
,Tu as réussi ton examen des maths ?,A2
,Tu as réussi ton examen spécialité maths ?,A2
,"Dès que Fabrice fut sorti de la petite ville, marchant gaillardement le sabre de hussard sous le bras il lui vint un scrupule.",C1
,"Dès que Fabrice fut sorti de la petite ville, marchant gaillardement le sabre de hussard sous le menton il lui vint un scrupule.",C1
,"Dès que Fabrice fut sorti de la petite ville, marchant gaillardement le sabre de hussard sous le cou il lui vint un scrupule.",C1
,"Dès que Fabrice fut sorti de la petite ville, marchant gaillardement le sabre de hussard sous le dos il lui vint un scrupule.",C1
,"Dès que Fabrice fut sorti de la petite ville, marchant gaillardement le sabre de hussard sous le nez il lui vint un scrupule.",C1
,"Engagés à différents titres pour plus d'équité dans les échanges commerciaux, nous contestons la prétention à promouvoir le ""commerce équitable"" de quelques acteurs qui, pour tenter d'augmenter leur volume de vente, traitent avec des multinationales de la transformation, de la distribution et de la restauration rapide en les exonérant à bon compte de leurs responsabilités à l'égard de l'ensemble de leurs fournisseurs, salariés et clients.",C1
,"Engagés à différents titres pour plus d'équité dans les échanges commerciaux, nous contestons la prétention à pratiquer le ""commerce équitable"" de quelques acteurs qui, pour tenter d'augmenter leur volume de vente, traitent avec des multinationales de la transformation, de la distribution et de la restauration rapide en les exonérant à bon compte de leurs responsabilités à l'égard de l'ensemble de leurs fournisseurs, salariés et clients.",C1
,"Engagés à différents titres pour plus d'équité dans les échanges commerciaux, nous contestons la prétention à privilégier le ""commerce équitable"" de quelques acteurs qui, pour tenter d'augmenter leur volume de vente, traitent avec des multinationales de la transformation, de la distribution et de la restauration rapide en les exonérant à bon compte de leurs responsabilités à l'égard de l'ensemble de leurs fournisseurs, salariés et clients.",C1
,"Engagés à différents titres pour plus d'équité dans les échanges commerciaux, nous contestons la prétention à défendre le ""commerce équitable"" de quelques acteurs qui, pour tenter d'augmenter leur volume de vente, traitent avec des multinationales de la transformation, de la distribution et de la restauration rapide en les exonérant à bon compte de leurs responsabilités à l'égard de l'ensemble de leurs fournisseurs, salariés et clients.",C1
,"Engagés à différents titres pour plus d'équité dans les échanges commerciaux, nous contestons la prétention à favoriser le ""commerce équitable"" de quelques acteurs qui, pour tenter d'augmenter leur volume de vente, traitent avec des multinationales de la transformation, de la distribution et de la restauration rapide en les exonérant à bon compte de leurs responsabilités à l'égard de l'ensemble de leurs fournisseurs, salariés et clients.",C1
,"En juillet, les cyclistes étaient près de 30 % de plus que l'an dernier à la même époque.",B1
,"En juillet, les cyclistes étaient près de 30 % de plus que l'an dernier à cette même époque.",B1
,"En juillet, les cyclistes étaient près de 30 % de plus que l'an dernier à une même époque.",B1
,"En juillet, les cyclistes étaient près de 30 % de plus que l'an dernier à La même époque.",B1
,"En juillet, les cyclistes étaient près de 30 % de plus que l'an dernier à le même époque.",B1
,"Lorsqu'il eut reçu son premier salaire, Louis courut acheter une guitare pour chanter une sérénade à sa bien-aimée.",C1
,"Lorsqu'il eut reçu son premier salaire, Louis courut acheter une voix pour chanter une sérénade à sa bien-aimée.",C1
,"Lorsqu'il eut reçu son premier salaire, Louis courut acheter une place pour chanter une sérénade à sa bien-aimée.",C1
,"Lorsqu'il eut reçu son premier salaire, Louis courut acheter une flûte pour chanter une sérénade à sa bien-aimée.",C1
,"Lorsqu'il eut reçu son premier salaire, Louis courut acheter une voiture pour chanter une sérénade à sa bien-aimée.",C1
,"Bonjour Anne, et aussi Bon Année en retard.",A2
,"Merci Anne, et aussi Bon Année en retard.",A2
,"Bonsoir Anne, et aussi Bon Année en retard.",A2
,"Salut Anne, et aussi Bon Année en retard.",A2
,"Félicitations Anne, et aussi Bon Année en retard.",A2
,Je vais au travail en transports tous les jours.,A1
,je vais au travail en transports tous les jours.,A1
,J vais au travail en transports tous les jours.,A1
,Tu vais au travail en transports tous les jours.,A1
,JE vais au travail en transports tous les jours.,A1
,"A 44 ans, cet ex-chef d'entreprise enchaîne les missions dans le domaine de la logistique.",C1
,"A 39 ans, cet ex-chef d'entreprise enchaîne les missions dans le domaine de la logistique.",C1
,"A 50 ans, cet ex-chef d'entreprise enchaîne les missions dans le domaine de la logistique.",C1
,"A 40 ans, cet ex-chef d'entreprise enchaîne les missions dans le domaine de la logistique.",C1
,"A 55 ans, cet ex-chef d'entreprise enchaîne les missions dans le domaine de la logistique.",C1
,John et Delphine se rencontrent pour la première fois sur une plage en face du hôtel.,A1
,John et Delphine se rencontrent pour la première fois sur une plage en face leur hôtel.,A1
,John et Delphine se rencontrent pour la première fois sur une plage en face un hôtel.,A1
,John et Delphine se rencontrent pour la première fois sur une plage en face des hôtel.,A1
,John et Delphine se rencontrent pour la première fois sur une plage en face de hôtel.,A1
,"Commençons par tous les stratagèmes et subterfuges qu'il suggère ; les recommandations, les préparations stratégiques, et, en somme, l'emploi de tous expédients pour franchir le seuil redoutable.",C2
,"... par tous les stratagèmes et subterfuges qu'il suggère ; les recommandations, les préparations stratégiques, et, en somme, l'emploi de tous expédients pour franchir le seuil redoutable.",C2
,"passe par tous les stratagèmes et subterfuges qu'il suggère ; les recommandations, les préparations stratégiques, et, en somme, l'emploi de tous expédients pour franchir le seuil redoutable.",C2
,"- par tous les stratagèmes et subterfuges qu'il suggère ; les recommandations, les préparations stratégiques, et, en somme, l'emploi de tous expédients pour franchir le seuil redoutable.",C2
,"et par tous les stratagèmes et subterfuges qu'il suggère ; les recommandations, les préparations stratégiques, et, en somme, l'emploi de tous expédients pour franchir le seuil redoutable.",C2
,Réponse : merci bien.,A1
,Commentaires : merci bien.,A1
,Commentaire : merci bien.,A1
,Traduction : merci bien.,A1
,PS : merci bien.,A1
,Cette eau est utilisée pour faire pousser les culstures ou fabriquer les produits de notre vie de tous les jours,B1
,Cette eau est utilisée pour laisser pousser les culstures ou fabriquer les produits de notre vie de tous les jours,B1
,Cette eau est utilisée pour pouvoir pousser les culstures ou fabriquer les produits de notre vie de tous les jours,B1
,Cette eau est utilisée pour voir pousser les culstures ou fabriquer les produits de notre vie de tous les jours,B1
,Cette eau est utilisée pour refaire pousser les culstures ou fabriquer les produits de notre vie de tous les jours,B1
,Anna franchit le seuil et se débarrassa de ses chaussures.,B2
,Anna franchit le seuil et se débarrassa des ses chaussures.,B2
,Anna franchit le seuil et se débarrassa toutes ses chaussures.,B2
,Anna franchit le seuil et se débarrassa soigneusement ses chaussures.,B2
,Anna franchit le seuil et se débarrassa rapidement ses chaussures.,B2
,"Mais le weekend, nous nous levons tous les deux à neuf heures.",A1
,"Mais le weekend, nous nous levons tous le deux à neuf heures.",A1
,"Mais le weekend, nous nous levons tous tous deux à neuf heures.",A1
,"Mais le weekend, nous nous levons tous à deux à neuf heures.",A1
,"Mais le weekend, nous nous levons tous par deux à neuf heures.",A1
,"Une idée brillante m'est venue hier en rêvamt, je vais tout t'expliquer.",B1
,"Cette idée brillante m'est venue hier en rêvamt, je vais tout t'expliquer.",B1
,"une idée brillante m'est venue hier en rêvamt, je vais tout t'expliquer.",B1
,"Quelle idée brillante m'est venue hier en rêvamt, je vais tout t'expliquer.",B1
,"cette idée brillante m'est venue hier en rêvamt, je vais tout t'expliquer.",B1
,"Si certaines disciplines comme la marche à pied ou la natation sont mixtes, ""les femmes sont ainsi largement minoritaires"" dans les sports de raquette, avec une représentation du tiers en tennis, squash, badminton ou tennis de table, et encore moins dans les sports collectifs (football, basket-ball, volley-ball, handball) avec un pratiquant sur cinq.",C1
,"Si certaines disciplines comme la marche à pied ou la natation sont mixtes, ""les femmes sont ainsi largement minoritaires"" dans les sports de raquette, avec une représentation de tiers en tennis, squash, badminton ou tennis de table, et encore moins dans les sports collectifs (football, basket-ball, volley-ball, handball) avec un pratiquant sur cinq.",C1
,"Si certaines disciplines comme la marche à pied ou la natation sont mixtes, ""les femmes sont ainsi largement minoritaires"" dans les sports de raquette, avec une représentation au tiers en tennis, squash, badminton ou tennis de table, et encore moins dans les sports collectifs (football, basket-ball, volley-ball, handball) avec un pratiquant sur cinq.",C1
,"Si certaines disciplines comme la marche à pied ou la natation sont mixtes, ""les femmes sont ainsi largement minoritaires"" dans les sports de raquette, avec une représentation des tiers en tennis, squash, badminton ou tennis de table, et encore moins dans les sports collectifs (football, basket-ball, volley-ball, handball) avec un pratiquant sur cinq.",C1
,"Si certaines disciplines comme la marche à pied ou la natation sont mixtes, ""les femmes sont ainsi largement minoritaires"" dans les sports de raquette, avec une représentation par tiers en tennis, squash, badminton ou tennis de table, et encore moins dans les sports collectifs (football, basket-ball, volley-ball, handball) avec un pratiquant sur cinq.",C1
,"Par exemple, on aimerait que les autres aient des expériences enrichissantes sans nous.",B1
,"Par exemple, on veut que les autres aient des expériences enrichissantes sans nous.",B1
,"Par exemple, on souhaite que les autres aient des expériences enrichissantes sans nous.",B1
,"Par exemple, on voudrait que les autres aient des expériences enrichissantes sans nous.",B1
,"Par exemple, on aime que les autres aient des expériences enrichissantes sans nous.",B1
,"Swann s'était avancé, sur l'insistance de Mme De Saint-euverte, et pour entendre un air d' orphée qu'exécutait un flûtiste, s'était mis dans un coin où il avait malheureusement comme seule perspective deux dames bien mûres assises l'une à côté de l'autre, la marquise de Cambremer et la vicomtesse de Franquetot, lesquelles, parce qu'elles étaient cousines, passaient leur temps dans les soirées, portant leurs sacs et suivies de leurs filles, à se chercher comme dans une gare et n'étaient tranquilles que quand elles avaient marqué, par leur éventail ou leur mouchoir, deux places voisines : Mme De Cambremer, comme elle avait très peu de relations, étant d'autant plus heureuse d'avoir une compagne, Mme De Franquetot, qui était au contraire très lancée, trouvant quelque chose d'élégant, d'original, à montrer à toutes ses belles connaissances qu'elle leur préférait une dame obscure avec qui elle avait en commun des souvenirs de jeunesse.",C2
,"Swann s'était avancé, sur l'insistance de Mme De Saint-euverte, et pour entendre un air d' orphée qu'exécutait un flûtiste, s'était mis dans un coin où il avait malheureusement comme seule perspective deux dames fort mûres assises l'une à côté de l'autre, la marquise de Cambremer et la vicomtesse de Franquetot, lesquelles, parce qu'elles étaient cousines, passaient leur temps dans les soirées, portant leurs sacs et suivies de leurs filles, à se chercher comme dans une gare et n'étaient tranquilles que quand elles avaient marqué, par leur éventail ou leur mouchoir, deux places voisines : Mme De Cambremer, comme elle avait très peu de relations, étant d'autant plus heureuse d'avoir une compagne, Mme De Franquetot, qui était au contraire très lancée, trouvant quelque chose d'élégant, d'original, à montrer à toutes ses belles connaissances qu'elle leur préférait une dame obscure avec qui elle avait en commun des souvenirs de jeunesse.",C2
,"Swann s'était avancé, sur l'insistance de Mme De Saint-euverte, et pour entendre un air d' orphée qu'exécutait un flûtiste, s'était mis dans un coin où il avait malheureusement comme seule perspective deux dames très mûres assises l'une à côté de l'autre, la marquise de Cambremer et la vicomtesse de Franquetot, lesquelles, parce qu'elles étaient cousines, passaient leur temps dans les soirées, portant leurs sacs et suivies de leurs filles, à se chercher comme dans une gare et n'étaient tranquilles que quand elles avaient marqué, par leur éventail ou leur mouchoir, deux places voisines : Mme De Cambremer, comme elle avait très peu de relations, étant d'autant plus heureuse d'avoir une compagne, Mme De Franquetot, qui était au contraire très lancée, trouvant quelque chose d'élégant, d'original, à montrer à toutes ses belles connaissances qu'elle leur préférait une dame obscure avec qui elle avait en commun des souvenirs de jeunesse.",C2
,"Swann s'était avancé, sur l'insistance de Mme De Saint-euverte, et pour entendre un air d' orphée qu'exécutait un flûtiste, s'était mis dans un coin où il avait malheureusement comme seule perspective deux dames assez mûres assises l'une à côté de l'autre, la marquise de Cambremer et la vicomtesse de Franquetot, lesquelles, parce qu'elles étaient cousines, passaient leur temps dans les soirées, portant leurs sacs et suivies de leurs filles, à se chercher comme dans une gare et n'étaient tranquilles que quand elles avaient marqué, par leur éventail ou leur mouchoir, deux places voisines : Mme De Cambremer, comme elle avait très peu de relations, étant d'autant plus heureuse d'avoir une compagne, Mme De Franquetot, qui était au contraire très lancée, trouvant quelque chose d'élégant, d'original, à montrer à toutes ses belles connaissances qu'elle leur préférait une dame obscure avec qui elle avait en commun des souvenirs de jeunesse.",C2
,"Swann s'était avancé, sur l'insistance de Mme De Saint-euverte, et pour entendre un air d' orphée qu'exécutait un flûtiste, s'était mis dans un coin où il avait malheureusement comme seule perspective deux dames plus mûres assises l'une à côté de l'autre, la marquise de Cambremer et la vicomtesse de Franquetot, lesquelles, parce qu'elles étaient cousines, passaient leur temps dans les soirées, portant leurs sacs et suivies de leurs filles, à se chercher comme dans une gare et n'étaient tranquilles que quand elles avaient marqué, par leur éventail ou leur mouchoir, deux places voisines : Mme De Cambremer, comme elle avait très peu de relations, étant d'autant plus heureuse d'avoir une compagne, Mme De Franquetot, qui était au contraire très lancée, trouvant quelque chose d'élégant, d'original, à montrer à toutes ses belles connaissances qu'elle leur préférait une dame obscure avec qui elle avait en commun des souvenirs de jeunesse.",C2
,Êtes-vous pour ou contre la création d'un lexique autochtone pour désigner les termes d'informatique d'origine anglophone?,C1
,Êtes-vous pour ou contre la création d'un lexique autochtone pouvant désigner les termes d'informatique d'origine anglophone?,C1
,Êtes-vous pour ou contre la création d'un lexique autochtone censé désigner les termes d'informatique d'origine anglophone?,C1
,Êtes-vous pour ou contre la création d'un lexique autochtone voulant désigner les termes d'informatique d'origine anglophone?,C1
,Êtes-vous pour ou contre la création d'un lexique autochtone à désigner les termes d'informatique d'origine anglophone?,C1
,"La loi sur laquelle s'est appuyé le gouvernement néerlandais pour imposer un couvre-feu est prévue pour des ""circonstances très urgentes et exceptionnelles"".",C1
,"La loi sur laquelle s'est basé le gouvernement néerlandais pour imposer un couvre-feu est prévue pour des ""circonstances très urgentes et exceptionnelles"".",C1
,"La loi sur laquelle s'est aligné le gouvernement néerlandais pour imposer un couvre-feu est prévue pour des ""circonstances très urgentes et exceptionnelles"".",C1
,"La loi sur laquelle s'est fondé le gouvernement néerlandais pour imposer un couvre-feu est prévue pour des ""circonstances très urgentes et exceptionnelles"".",C1
,"La loi sur laquelle s'est penché le gouvernement néerlandais pour imposer un couvre-feu est prévue pour des ""circonstances très urgentes et exceptionnelles"".",C1
,"Eux, par contre, ont pu régler leur réveil",B2
,"Eux, par contre, ont dû régler leur réveil",B2
,"Eux, par contre, ont du régler leur réveil",B2
,"Eux, par contre, ont préféré régler leur réveil",B2
,"Eux, par contre, ont su régler leur réveil",B2
,Voici un pot de yaourt en verre.,A1
,Remplissez un pot de yaourt en verre.,A1
,Découvrez un pot de yaourt en verre.,A1
,Acheter un pot de yaourt en verre.,A1
,Achetez un pot de yaourt en verre.,A1
,"En se retournant, Henry pouvait voir leurs langues rouges, épaisses, et les côtes qui saillaient sur leurs flancs.",C2
,"En se retournant, Henry pouvait voir leurs langues rouges, épaisses, et leurs côtes qui saillaient sur leurs flancs.",C2
,"En se retournant, Henry pouvait voir leurs langues rouges, épaisses, et des côtes qui saillaient sur leurs flancs.",C2
,"En se retournant, Henry pouvait voir leurs langues rouges, épaisses, et ces côtes qui saillaient sur leurs flancs.",C2
,"En se retournant, Henry pouvait voir leurs langues rouges, épaisses, et quelques côtes qui saillaient sur leurs flancs.",C2
,"Après un discours remarqué, mercredi à Milan, lors de la 9e conférence des Nations unies sur le climat, la présidente de la Conférence circumpolaire des Inuits (CCI) enfonce le clou.",C1
,"Après un discours remarqué, mercredi à Milan, lors à la 9e conférence des Nations unies sur le climat, la présidente de la Conférence circumpolaire des Inuits (CCI) enfonce le clou.",C1
,"Après un discours remarqué, mercredi à Milan, lors du la 9e conférence des Nations unies sur le climat, la présidente de la Conférence circumpolaire des Inuits (CCI) enfonce le clou.",C1
,"Après un discours remarqué, mercredi à Milan, lors des la 9e conférence des Nations unies sur le climat, la présidente de la Conférence circumpolaire des Inuits (CCI) enfonce le clou.",C1
,"Après un discours remarqué, mercredi à Milan, lors d la 9e conférence des Nations unies sur le climat, la présidente de la Conférence circumpolaire des Inuits (CCI) enfonce le clou.",C1
,"N'hésitez plus et prenez contact avec nous, vous allez vivre l'expérience la plus inoubliable de votre vie.",A2
,"N'hésitez plus : prenez contact avec nous, vous allez vivre l'expérience la plus inoubliable de votre vie.",A2
,"N'hésitez plus ! prenez contact avec nous, vous allez vivre l'expérience la plus inoubliable de votre vie.",A2
,"N'hésitez plus & prenez contact avec nous, vous allez vivre l'expérience la plus inoubliable de votre vie.",A2
,"N'hésitez plus ou prenez contact avec nous, vous allez vivre l'expérience la plus inoubliable de votre vie.",A2
,"Pour préserver une bonne estime de soi, il est vital de conserver d'autres activités sociales ou créatives : sortir avec des amis, faire du sport, dessiner, faire du théâtre, de la danse.",C1
,"Pour préserver une bonne estime de soi, il est vital de conserver d'autres activités sociales ou créatives : sortir avec des amis, faire le sport, dessiner, faire du théâtre, de la danse.",C1
,"Pour préserver une bonne estime de soi, il est vital de conserver d'autres activités sociales ou créatives : sortir avec des amis, faire un sport, dessiner, faire du théâtre, de la danse.",C1
,"Pour préserver une bonne estime de soi, il est vital de conserver d'autres activités sociales ou créatives : sortir avec des amis, faire de sport, dessiner, faire du théâtre, de la danse.",C1
,"Pour préserver une bonne estime de soi, il est vital de conserver d'autres activités sociales ou créatives : sortir avec des amis, faire son sport, dessiner, faire du théâtre, de la danse.",C1
,Que tous ceux qui veulent mourir lèvent le doigt.,B1
,Que tous Ceux qui veulent mourir lèvent le doigt.,B1
,Que tous celles qui veulent mourir lèvent le doigt.,B1
,Que tous les qui veulent mourir lèvent le doigt.,B1
,Que tous ces qui veulent mourir lèvent le doigt.,B1
,"Alors que représentent 20 % de la population, les retraités forment déjà 30 % des électeurs.",B2
,"Alors ils représentent 20 % de la population, les retraités forment déjà 30 % des électeurs.",B2
,"Alors quelles représentent 20 % de la population, les retraités forment déjà 30 % des électeurs.",B2
,"Alors quels représentent 20 % de la population, les retraités forment déjà 30 % des électeurs.",B2
,"Alors quelle représentent 20 % de la population, les retraités forment déjà 30 % des électeurs.",B2
,"C'est la couleur de nombreux fruits et légumes, comme les tomates, les fraises ou les cerises.",A1
,"C'est la couleur de nombreux fruits et légumes, comme les tomates, les courgettes ou les cerises.",A1
,"C'est la couleur de nombreux fruits et légumes, comme les tomates, les tomates ou les cerises.",A1
,"C'est la couleur de nombreux fruits et légumes, comme les tomates, les pommes ou les cerises.",A1
,"C'est la couleur de nombreux fruits et légumes, comme les tomates, les carottes ou les cerises.",A1
,"Pour la sociologue, auteur de Reconversions professionnelles volontaires, ce phénomène est à la fois individuel et social.",C1
,"Pour la sociologue, auteur de Reconversions professionnelles volontaires, ce travail est à la fois individuel et social.",C1
,"Pour la sociologue, auteur de Reconversions professionnelles volontaires, ce parcours est à la fois individuel et social.",C1
,"Pour la sociologue, auteur de Reconversions professionnelles volontaires, ce choix est à la fois individuel et social.",C1
,"Pour la sociologue, auteur de Reconversions professionnelles volontaires, ce processus est à la fois individuel et social.",C1
,Les journalistes ont de plus en plus de mal à exercer leur métier.,B1
,Les journalistes ont de plus en plus de mal à exercer ce métier.,B1
,Les journalistes ont de plus en plus de mal à exercer le métier.,B1
,Les journalistes ont de plus en plus de mal à exercer un métier.,B1
,Les journalistes ont de plus en plus de mal à exercer leurs métier.,B1
,Vous êtes au restaurant.,A1
,Vous allez au restaurant.,A1
,Vous serez au restaurant.,A1
,Vous arrivez au restaurant.,A1
,Vous venez au restaurant.,A1
,Étais-tu en ville avec tes amis hier à treize heure ?,A2
,Étais-tu en ville avec tes amis dimanche à treize heure ?,A2
,Étais-tu en ville avec tes amis vendredi à treize heure ?,A2
,Étais-tu en ville avec tes amis samedi à treize heure ?,A2
,Étais-tu en ville avec tes amis mercredi à treize heure ?,A2
,"Et puis tu me connais, à force de sortir tous les soirs, je ne me repose pas beaucoup !",B1
,"Et puis je me connais, à force de sortir tous les soirs, je ne me repose pas beaucoup !",B1
,"Et puis Tu me connais, à force de sortir tous les soirs, je ne me repose pas beaucoup !",B1
,"Et puis on me connais, à force de sortir tous les soirs, je ne me repose pas beaucoup !",B1
,"Et puis qui me connais, à force de sortir tous les soirs, je ne me repose pas beaucoup !",B1
,"Je suis Bob, je suis médecin et j'ai 35 ans.",A1
,"Je nomme Bob, je suis médecin et j'ai 35 ans.",A1
,"Je joue Bob, je suis médecin et j'ai 35 ans.",A1
,"Je présente Bob, je suis médecin et j'ai 35 ans.",A1
,"Je Suis Bob, je suis médecin et j'ai 35 ans.",A1
,Elle était vraiment horrible !,A2
,Il était vraiment horrible !,A2
,Tout était vraiment horrible !,A2
,Cela était vraiment horrible !,A2
,Ca était vraiment horrible !,A2
,Les six hommes sont détenus dans la tristement célèbre prison d'Insein de Rangoun où de nombreux prisonniers politiques ont effectué de lourdes peines sous les dictatures précédentes,C1
,Les six hommes sont détenus dans cette tristement célèbre prison d'Insein de Rangoun où de nombreux prisonniers politiques ont effectué de lourdes peines sous les dictatures précédentes,C1
,Les six hommes sont détenus dans une tristement célèbre prison d'Insein de Rangoun où de nombreux prisonniers politiques ont effectué de lourdes peines sous les dictatures précédentes,C1
,Les six hommes sont détenus dans le tristement célèbre prison d'Insein de Rangoun où de nombreux prisonniers politiques ont effectué de lourdes peines sous les dictatures précédentes,C1
,Les six hommes sont détenus dans sa tristement célèbre prison d'Insein de Rangoun où de nombreux prisonniers politiques ont effectué de lourdes peines sous les dictatures précédentes,C1
,On pourra se faire un cinéma ou un bowling à l'occasion si tu veux ?,A2
,On pourra se faire un cinéma ou du bowling à l'occasion si tu veux ?,A2
,On pourra se faire un cinéma ou au bowling à l'occasion si tu veux ?,A2
,On pourra se faire un cinéma ou soirée bowling à l'occasion si tu veux ?,A2
,On pourra se faire un cinéma ou une bowling à l'occasion si tu veux ?,A2
,"Le restaurant ""Bon appétit"" recherche des serveurs pour l'été.",A1
,"Le site ""Bon appétit"" recherche des serveurs pour l'été.",A1
,"Le groupe ""Bon appétit"" recherche des serveurs pour l'été.",A1
,"Le forum ""Bon appétit"" recherche des serveurs pour l'été.",A1
,"Le blog ""Bon appétit"" recherche des serveurs pour l'été.",A1
,"""Si j'étais parent d'un collégien, je lui conseillerais de lire cet été Le Bizarre Incident du chien pendant la nuit, de Mark Haddon (Nil et Pocket Jeunesse), de jouer au Triolet (Editions Tilsit), qui est une sorte de Scrabble des nombres, deux nouveautés intéressantes",C2
,"""Si j'étais parent d'un collégien, je lui conseillerais à lire cet été Le Bizarre Incident du chien pendant la nuit, de Mark Haddon (Nil et Pocket Jeunesse), de jouer au Triolet (Editions Tilsit), qui est une sorte de Scrabble des nombres, deux nouveautés intéressantes",C2
,"""Si j'étais parent d'un collégien, je lui conseillerais : lire cet été Le Bizarre Incident du chien pendant la nuit, de Mark Haddon (Nil et Pocket Jeunesse), de jouer au Triolet (Editions Tilsit), qui est une sorte de Scrabble des nombres, deux nouveautés intéressantes",C2
,"""Si j'étais parent d'un collégien, je lui conseillerais plutôt lire cet été Le Bizarre Incident du chien pendant la nuit, de Mark Haddon (Nil et Pocket Jeunesse), de jouer au Triolet (Editions Tilsit), qui est une sorte de Scrabble des nombres, deux nouveautés intéressantes",C2
,"""Si j'étais parent d'un collégien, je lui conseillerais pour lire cet été Le Bizarre Incident du chien pendant la nuit, de Mark Haddon (Nil et Pocket Jeunesse), de jouer au Triolet (Editions Tilsit), qui est une sorte de Scrabble des nombres, deux nouveautés intéressantes",C2
,Et le roman peut alors être acheté par de nombreux lecteurs,B1
,Et le roman peut alors être acheté par de nouveaux lecteurs,B1
,Et le roman peut alors être acheté par de jeunes lecteurs,B1
,Et le roman peut alors être acheté par de multiples lecteurs,B1
,Et le roman peut alors être acheté par de vrais lecteurs,B1
,Il a dérivé pendant deux jours avant d'être secouru.,B2
,Il a dérivé durant deux jours avant d'être secouru.,B2
,Il a dérivé environ deux jours avant d'être secouru.,B2
,Il a dérivé presque deux jours avant d'être secouru.,B2
,Il a dérivé encore deux jours avant d'être secouru.,B2
,"Quand la météo indique un soleil avec des nuages, il y aura peu de soleil et il y aura souvent du vent",B1
,"Quand la météo indique un soleil avec des nuages, il y aura peu de soleil et Il y aura souvent du vent",B1
,"Quand la météo indique un soleil avec des nuages, il y aura peu de soleil et ils y aura souvent du vent",B1
,"Quand la météo indique un soleil avec des nuages, il y aura peu de soleil et l y aura souvent du vent",B1
,"Quand la météo indique un soleil avec des nuages, il y aura peu de soleil et on y aura souvent du vent",B1
,Le second s'appelle Yann et il a 25 ans,A1
,Le second s'appelle Yann et il a 22 ans,A1
,Le second s'appelle Yann et il a 24 ans,A1
,Le second s'appelle Yann et il a 20 ans,A1
,Le second s'appelle Yann et il a 18 ans,A1
,Place du journaliste basque dans le monde audiovisuel n'avait donc rien d'évident.,B1
,Présence du journaliste basque dans le monde audiovisuel n'avait donc rien d'évident.,B1
,Arrivée du journaliste basque dans le monde audiovisuel n'avait donc rien d'évident.,B1
,Passer du journaliste basque dans le monde audiovisuel n'avait donc rien d'évident.,B1
,Position du journaliste basque dans le monde audiovisuel n'avait donc rien d'évident.,B1
,Avoir acheté une maison en lotissement comme la famille de Lucas,B1
,Ayant acheté une maison en lotissement comme la famille de Lucas,B1
,a acheté une maison en lotissement comme la famille de Lucas,B1
,avoir acheté une maison en lotissement comme la famille de Lucas,B1
,A acheté une maison en lotissement comme la famille de Lucas,B1
,Je suis arrivé en retard à mon rendez-vous quotidien.,A2
,Je suis arrivé en retard pour mon rendez-vous quotidien.,A2
,Je suis arrivé en retard sur mon rendez-vous quotidien.,A2
,Je suis arrivé en retard dans mon rendez-vous quotidien.,A2
,Je suis arrivé en retard a mon rendez-vous quotidien.,A2
,"Le feu est toujours le bienvenu à la tombée du jour, tant pour cuisiner que pour s'éclairer ou se réchauffer.",A2
,"Le feu est également le bienvenu à la tombée du jour, tant pour cuisiner que pour s'éclairer ou se réchauffer.",A2
,"Le feu est aussi le bienvenu à la tombée du jour, tant pour cuisiner que pour s'éclairer ou se réchauffer.",A2
,"Le feu est donc le bienvenu à la tombée du jour, tant pour cuisiner que pour s'éclairer ou se réchauffer.",A2
,"Le feu est évidemment le bienvenu à la tombée du jour, tant pour cuisiner que pour s'éclairer ou se réchauffer.",A2
,Ce rendez-vous des gourmands et des passionnés de chocolat a lieu tous les ans entre fin octobre et début novembre à Paris,B1
,Ce rendez-vous des gourmands et des passionnés de chocolat a lieu tous les mois entre fin octobre et début novembre à Paris,B1
,Ce rendez-vous des gourmands et des passionnés de chocolat a lieu tous les jours entre fin octobre et début novembre à Paris,B1
,Ce rendez-vous des gourmands et des passionnés de chocolat a lieu tous les deux entre fin octobre et début novembre à Paris,B1
,Ce rendez-vous des gourmands et des passionnés de chocolat a lieu tous les été entre fin octobre et début novembre à Paris,B1
,Alexandre a bu beaucoup de café et n'a pas beaucoup dormi cette semaine,A2
,Alexandre a bu beaucoup de café et n'a pas beaucoup dormi la semaine,A2
,Alexandre a bu beaucoup de café et n'a pas beaucoup dormi une semaine,A2
,Alexandre a bu beaucoup de café et n'a pas beaucoup dormi en semaine,A2
,Alexandre a bu beaucoup de café et n'a pas beaucoup dormi Cette semaine,A2
