id,sentence,difficulty
,Elle démarre hors circuit.,B1
,Vous avez été une femme très admirée à ...,A2
,Vous avez été une femme très admirée à Paris,A2
,Vous avez été une femme très admirée à Cannes,A2
,Vous avez été une femme très admirée à [...],A2
,Vous avez été une femme très admirée à la,A2
,Quelle est la plus belle qualité de la femme d'Azaël ?,B1
,Quelle est la plus belle qualité de la femme d'Azaël ...,B1
,Quelle est la plus belle qualité de la femme d'Azaël ???,B1
,Quelle est la plus belle qualité de la femme d'Azaël ??,B1
,"Quelle est la plus belle qualité de la femme d'Azaël ?""",B1
,Je te téléphone à mon domicile à Paris,A2
,Je te téléphone à mon bureau à Paris,A2
,Je te téléphone à mon arrivée à Paris,A2
,Je te téléphone à mon hôtel à Paris,A2
,Je te téléphone à mon appartement à Paris,A2
,La diversité linguistique n'a malheureusement pas bénéficié de la même publicité.,C1
,La diversité linguistique n'a malheureusement pas besoin de la même publicité.,C1
,La diversité linguistique n'a malheureusement pas profité de la même publicité.,C1
,La diversité linguistique n'a malheureusement pas souffert de la même publicité.,C1
,La diversité linguistique n'a malheureusement pas jouit de la même publicité.,C1
,"La société française ne s'est jamais demandé comment accompagner le vieillissement inexorable de sa population, analyse Patrice Leclerc, de la Fondation de France.",B2
,"La société française ne s'est jamais demandé comment accompagner le vieillissement inexorable de sa population, analyse Patrice Leclerc, à la Fondation de France.",B2
,"La société française ne s'est jamais demandé comment accompagner le vieillissement inexorable de sa population, analyse Patrice Leclerc, pour la Fondation de France.",B2
,"La société française ne s'est jamais demandé comment accompagner le vieillissement inexorable de sa population, analyse Patrice Leclerc, président la Fondation de France.",B2
,"La société française ne s'est jamais demandé comment accompagner le vieillissement inexorable de sa population, analyse Patrice Leclerc, avec la Fondation de France.",B2
,"Si je gagne suffisamment d'argent, je voyagerai en Europe tel un vagabond.",B2
,"Si je gagne suffisamment d'argent, Je voyagerai en Europe tel un vagabond.",B2
,"Si je gagne suffisamment d'argent, il voyagerai en Europe tel un vagabond.",B2
,"Si je gagne suffisamment d'argent, tu voyagerai en Europe tel un vagabond.",B2
,"Si je gagne suffisamment d'argent, et voyagerai en Europe tel un vagabond.",B2
,"Il ne viendra pas, sous prétexte qu'il est malade !",B1
,"Il ne viendra pas, sous réserve qu'il est malade !",B1
,"Il ne viendra pas, sous peine qu'il est malade !",B1
,"Il ne viendra pas, sous condition qu'il est malade !",B1
,"Il ne viendra pas, sous entendu qu'il est malade !",B1
,Une partie de l'énergie fournie pour se chauffer est transformée en chaleur.,B1
,Une partie de l'énergie fournie pour se laver est transformée en chaleur.,B1
,Une partie de l'énergie fournie pour se déplacer est transformée en chaleur.,B1
,Une partie de l'énergie fournie pour se nourrir est transformée en chaleur.,B1
,Une partie de l'énergie fournie pour se réchauffer est transformée en chaleur.,B1
,"Durant les années 1990, beaucoup de gens étaient réticent à cette nouvelle fête : Les parents et les enfants n'y voyaient qu'une fête commerciale",B2
,"Durant les années 1990, beaucoup de gens étaient réticent à cette nouvelle fête : Les parents et les amis n'y voyaient qu'une fête commerciale",B2
,"Durant les années 1990, beaucoup de gens étaient réticent à cette nouvelle fête : Les parents et les voisins n'y voyaient qu'une fête commerciale",B2
,"Durant les années 1990, beaucoup de gens étaient réticent à cette nouvelle fête : Les parents et les professeurs n'y voyaient qu'une fête commerciale",B2
,"Durant les années 1990, beaucoup de gens étaient réticent à cette nouvelle fête : Les parents et les jeunes n'y voyaient qu'une fête commerciale",B2
,"Mais on entendit trois coups sur la scène ; un roulement de timbales commença, les instruments de cuivre plaquèrent des accords, et le rideau, se levant, découvrit un paysage.",C1
,"Mais on entendit trois coups sur la scène ; un roulement de timbales commença, les instruments de cuivre plaquèrent des accords, puis le rideau, se levant, découvrit un paysage.",C1
,"Mais on entendit trois coups sur la scène ; un roulement de timbales commença, les instruments de cuivre plaquèrent des accords, mais le rideau, se levant, découvrit un paysage.",C1
,"Mais on entendit trois coups sur la scène ; un roulement de timbales commença, les instruments de cuivre plaquèrent des accords, enfin le rideau, se levant, découvrit un paysage.",C1
,"Mais on entendit trois coups sur la scène ; un roulement de timbales commença, les instruments de cuivre plaquèrent des accords, ... le rideau, se levant, découvrit un paysage.",C1
,Celles-ci rampaient comme des serpents ; celles-là fendaient les airs comme des hippogriffes.,C1
,Celles-ci rampaient comme des serpents ; celles-là fendaient les airs comme les hippogriffes.,C1
,Celles-ci rampaient comme des serpents ; celles-là fendaient les airs comme deux hippogriffes.,C1
,Celles-ci rampaient comme des serpents ; celles-là fendaient les airs comme un hippogriffes.,C1
,Celles-ci rampaient comme des serpents ; celles-là fendaient les airs comme trois hippogriffes.,C1
,"En me massant, il a soulagé ma douleur",B1
,"En me massant, il a soulagé ma poitrine",B1
,"En me massant, il a soulagé ma gorge",B1
,"En me massant, il a soulagé ma jambe",B1
,"En me massant, il a soulagé ma vessie",B1
,"Écoutant, en effet, les cris d'allégresse qui montaient de la ville, Rieux se souvenait que cette allégresse était toujours menacée.",C1
,"Écoutant, en effet, les cris d'allégresse qui montaient de la ville, Rieux se souvenait combien cette allégresse était toujours menacée.",C1
,"Écoutant, en effet, les cris d'allégresse qui montaient de la ville, Rieux se souvenait : cette allégresse était toujours menacée.",C1
,"Écoutant, en effet, les cris d'allégresse qui montaient de la ville, Rieux se souvenait si cette allégresse était toujours menacée.",C1
,"Écoutant, en effet, les cris d'allégresse qui montaient de la ville, Rieux se souvenait pourquoi cette allégresse était toujours menacée.",C1
,"Pour aller plus loin Si vous avez envie d'écouter des histoires, je vous invite fortement à lire celles-ci .",A2
,"Pour aller plus loin Si vous avez envie d'écouter mes histoires, je vous invite fortement à lire celles-ci .",A2
,"Pour aller plus loin Si vous avez envie d'écouter ces histoires, je vous invite fortement à lire celles-ci .",A2
,"Pour aller plus loin Si vous avez envie d'écouter quelques histoires, je vous invite fortement à lire celles-ci .",A2
,"Pour aller plus loin Si vous avez envie d'écouter les histoires, je vous invite fortement à lire celles-ci .",A2
,"Si le député avait respecté les électeurs, il aurait ...",B2
,"Si le député avait respecté les électeurs, il aurait pu",B2
,"Si le député avait respecté les électeurs, il aurait (...)",B2
,"Si le député avait respecté les électeurs, il aurait voté",B2
,"Si le député avait respecté les électeurs, il aurait été",B2
,"Par exemple, le matin on plante des arbres pour repeupler une forêt et l'après-midi chacun reste libre de visiter ce qu'il souhaite ou de se reposer sur une plage.",B1
,"Par exemple, le matin chacun plante des arbres pour repeupler une forêt et l'après-midi chacun reste libre de visiter ce qu'il souhaite ou de se reposer sur une plage.",B1
,"Par exemple, le matin je plante des arbres pour repeupler une forêt et l'après-midi chacun reste libre de visiter ce qu'il souhaite ou de se reposer sur une plage.",B1
,"Par exemple, le matin il plante des arbres pour repeupler une forêt et l'après-midi chacun reste libre de visiter ce qu'il souhaite ou de se reposer sur une plage.",B1
,"Par exemple, le matin chacune plante des arbres pour repeupler une forêt et l'après-midi chacun reste libre de visiter ce qu'il souhaite ou de se reposer sur une plage.",B1
,"Qu'ils veuillent préserver un petit secteur d'activité pour continuer avec quelques produits qualifiés ""d'équitables"", on peut le comprendre.",C1
,"Qu'ils veuillent préserver un petit secteur d'activité pour continuer sur quelques produits qualifiés ""d'équitables"", on peut le comprendre.",C1
,"Qu'ils veuillent préserver un petit secteur d'activité pour continuer à quelques produits qualifiés ""d'équitables"", on peut le comprendre.",C1
,"Qu'ils veuillent préserver un petit secteur d'activité pour continuer leurs quelques produits qualifiés ""d'équitables"", on peut le comprendre.",C1
,"Qu'ils veuillent préserver un petit secteur d'activité pour continuer ces quelques produits qualifiés ""d'équitables"", on peut le comprendre.",C1
,Un phénomène encore plus inquiétant que ce n'est pas la première fois qu'il se produit,A2
,Un phénomène de plus inquiétant que ce n'est pas la première fois qu'il se produit,A2
,Un phénomène autant plus inquiétant que ce n'est pas la première fois qu'il se produit,A2
,Un phénomène est plus inquiétant que ce n'est pas la première fois qu'il se produit,A2
,Un phénomène bien plus inquiétant que ce n'est pas la première fois qu'il se produit,A2
,"À l'occasion de la manifestation, qui se déroule dans tout le pays, les organisateurs ont commandé un sondage.",B1
,"À l'occasion de la manifestation, qui se déroule sur tout le pays, les organisateurs ont commandé un sondage.",B1
,"À l'occasion de la manifestation, qui se déroule par tout le pays, les organisateurs ont commandé un sondage.",B1
,"À l'occasion de la manifestation, qui se déroule à tout le pays, les organisateurs ont commandé un sondage.",B1
,"À l'occasion de la manifestation, qui se déroule devant tout le pays, les organisateurs ont commandé un sondage.",B1
,"À ce jour, je n'ai pas encore trouvé de parade à ce virus épouvantable.",B1
,"À ce jour, nous n'ai pas encore trouvé de parade à ce virus épouvantable.",B1
,"À ce jour, Je n'ai pas encore trouvé de parade à ce virus épouvantable.",B1
,"À ce jour, il n'ai pas encore trouvé de parade à ce virus épouvantable.",B1
,"À ce jour, on n'ai pas encore trouvé de parade à ce virus épouvantable.",B1
,"Il change le tempo de la Marseillaise, déplace le défilé du 14 jullet à la Bastille et s'invite à diner dans le salon des Français",C1
,"Il change le tempo de la Marseillaise, déplace le défilé du 14 jullet à la française et s'invite à diner dans le salon des Français",C1
,"Il change le tempo de la Marseillaise, déplace le défilé du 14 jullet à la Française et s'invite à diner dans le salon des Français",C1
,"Il change le tempo de la Marseillaise, déplace le défilé du 14 jullet à la fin et s'invite à diner dans le salon des Français",C1
,"Il change le tempo de la Marseillaise, déplace le défilé du 14 jullet à la Pentecôte et s'invite à diner dans le salon des Français",C1
,Elle serait partie en vacances.,B1
,Elle serait actuellement en vacances.,B1
,Elle serait donc en vacances.,B1
,Elle serait déjà en vacances.,B1
,Elle serait même en vacances.,B1
,Les cadres d'aujourd'hui quittent leur entreprise pour ouvrir des maisons d'hôtes.,C1
,Les cadres d'aujourd'hui quittent une entreprise pour ouvrir des maisons d'hôtes.,C1
,Les cadres d'aujourd'hui quittent leurs entreprise pour ouvrir des maisons d'hôtes.,C1
,Les cadres d'aujourd'hui quittent cette entreprise pour ouvrir des maisons d'hôtes.,C1
,Les cadres d'aujourd'hui quittent notre entreprise pour ouvrir des maisons d'hôtes.,C1
,"Ils ont très vite envie de partir en voyage, mais ils n'en ont pas les moyens.",B1
,"Ils auront très vite envie de partir en voyage, mais ils n'en ont pas les moyens.",B1
,"Ils prennent très vite envie de partir en voyage, mais ils n'en ont pas les moyens.",B1
,"Ils donnent très vite envie de partir en voyage, mais ils n'en ont pas les moyens.",B1
,"Ils auraient très vite envie de partir en voyage, mais ils n'en ont pas les moyens.",B1
,"Le romancier, au contraire, qui prétend nous donner une image exacte de la vie, doit éviter avec soin tout enchaînement d'événements qui paraîtrait exceptionnel.",C1
,"Le romancier, au contraire, quiconque prétend nous donner une image exacte de la vie, doit éviter avec soin tout enchaînement d'événements qui paraîtrait exceptionnel.",C1
,"Le romancier, au contraire, lequel prétend nous donner une image exacte de la vie, doit éviter avec soin tout enchaînement d'événements qui paraîtrait exceptionnel.",C1
,"Le romancier, au contraire, il prétend nous donner une image exacte de la vie, doit éviter avec soin tout enchaînement d'événements qui paraîtrait exceptionnel.",C1
,"Le romancier, au contraire, que prétend nous donner une image exacte de la vie, doit éviter avec soin tout enchaînement d'événements qui paraîtrait exceptionnel.",C1
,"Quand elles se furent aperçues de leur erreur, elles rougirent.",C1
,"Quand elles se furent aperçues sur leur erreur, elles rougirent.",C1
,"Quand elles se furent aperçues à leur erreur, elles rougirent.",C1
,"Quand elles se furent aperçues que leur erreur, elles rougirent.",C1
,"Quand elles se furent aperçues dans leur erreur, elles rougirent.",C1
,"Il poussa un long soupir de joie ; et ils causèrent presque tranquillement, avec des allures d'intimité, comme s'ils se fussent connus depuis vingt ans.",C1
,"Il poussa un long soupir de joie ; et se causèrent presque tranquillement, avec des allures d'intimité, comme s'ils se fussent connus depuis vingt ans.",C1
,"Il poussa un long soupir de joie ; et nous causèrent presque tranquillement, avec des allures d'intimité, comme s'ils se fussent connus depuis vingt ans.",C1
,"Il poussa un long soupir de joie ; et tous causèrent presque tranquillement, avec des allures d'intimité, comme s'ils se fussent connus depuis vingt ans.",C1
,"Il poussa un long soupir de joie ; et en causèrent presque tranquillement, avec des allures d'intimité, comme s'ils se fussent connus depuis vingt ans.",C1
,"Les familles qui continuent de la parler voient diminuer le nombre de leurs interlocuteurs et le domaine d'usage se rétrécissant, cela aboutit à la création de dialectes familiaux .",C1
,"Les familles qui continuent de la parler voient diminuer le nombre de leurs interlocuteurs ; le domaine d'usage se rétrécissant, cela aboutit à la création de dialectes familiaux .",C1
,"Les familles qui continuent de la parler voient diminuer le nombre de leurs interlocuteurs : le domaine d'usage se rétrécissant, cela aboutit à la création de dialectes familiaux .",C1
,"Les familles qui continuent de la parler voient diminuer le nombre de leurs interlocuteurs car le domaine d'usage se rétrécissant, cela aboutit à la création de dialectes familiaux .",C1
,"Les familles qui continuent de la parler voient diminuer le nombre de leurs interlocuteurs mais le domaine d'usage se rétrécissant, cela aboutit à la création de dialectes familiaux .",C1
,Il a rencontré François 1er pendant une visite à Calais.,B2
,Il a accompagné François 1er pendant une visite à Calais.,B2
,Il a croisé François 1er pendant une visite à Calais.,B2
,Il a accueilli François 1er pendant une visite à Calais.,B2
,Il a photographié François 1er pendant une visite à Calais.,B2
,Le trentenaire prendra sa place dans la mosaïque de ses écrans.,C1
,Le trentenaire prendra sa place dans la mosaïque de grands écrans.,C1
,Le trentenaire prendra sa place dans la mosaïque de nos écrans.,C1
,Le trentenaire prendra sa place dans la mosaïque de ces écrans.,C1
,Le trentenaire prendra sa place dans la mosaïque de nouveaux écrans.,C1
,"Mais un grand écart demeure avec les hommes, notamment chez les plus jeunes.",B1
,"Mais un certain écart demeure avec les hommes, notamment chez les plus jeunes.",B1
,"Mais un léger écart demeure avec les hommes, notamment chez les plus jeunes.",B1
,"Mais un petit écart demeure avec les hommes, notamment chez les plus jeunes.",B1
,"Mais un large écart demeure avec les hommes, notamment chez les plus jeunes.",B1
,Et les enfants adorent cette fête parce qu'on ne mange rien autre que des crêpes.,A2
,Et les enfants adorent cette fête parce qu'on ne mange rien rien que des crêpes.,A2
,Et les enfants adorent cette fête parce qu'on ne mange rien plus que des crêpes.,A2
,Et les enfants adorent cette fête parce qu'on ne mange rien autrement que des crêpes.,A2
,Et les enfants adorent cette fête parce qu'on ne mange rien moins que des crêpes.,A2
,Elles sont magnifiques et les textes sont très beaux aussi.,B2
,Elles sont magnifiques et les textes sont très jolis aussi.,B2
,Elles sont magnifiques et les textes sont très magnifiques aussi.,B2
,Elles sont magnifiques et les textes sont très intéressants aussi.,B2
,Elles sont magnifiques et les textes sont très bien aussi.,B2
,"Il prévoit que les plantations de forêts sont déductibles des émissions de gaz à effet de serre (GES), puisque les arbres croissent en pompant le gaz carbonique dans l'air.",C1
,"Il prévoit que les plantations de forêts sont déductibles en émissions de gaz à effet de serre (GES), puisque les arbres croissent en pompant le gaz carbonique dans l'air.",C1
,"Il prévoit que les plantations de forêts sont déductibles pour émissions de gaz à effet de serre (GES), puisque les arbres croissent en pompant le gaz carbonique dans l'air.",C1
,"Il prévoit que les plantations de forêts sont déductibles comme émissions de gaz à effet de serre (GES), puisque les arbres croissent en pompant le gaz carbonique dans l'air.",C1
,"Il prévoit que les plantations de forêts sont déductibles aux émissions de gaz à effet de serre (GES), puisque les arbres croissent en pompant le gaz carbonique dans l'air.",C1
,L'environnement économique international se durcit.,B2
,L'environnement juridique international se durcit.,B2
,L'environnement réglementaire international se durcit.,B2
,L'environnement commercial international se durcit.,B2
,L'environnement diplomatique international se durcit.,B2
,"Les filles de la classe, il n'y a que la mode qui les intéresse, et les histoires de garçons.",A2
,"Les filles de la classe, Il n'y a que la mode qui les intéresse, et les histoires de garçons.",A2
,"Les filles de la classe, ils n'y a que la mode qui les intéresse, et les histoires de garçons.",A2
,"Les filles de la classe, ça n'y a que la mode qui les intéresse, et les histoires de garçons.",A2
,"Les filles de la classe, y n'y a que la mode qui les intéresse, et les histoires de garçons.",A2
,Elle est très contente que tu aies acccepté l'invitation.,B1
,Elle est vraiment contente que tu aies acccepté l'invitation.,B1
,Elle est bien contente que tu aies acccepté l'invitation.,B1
,Elle est super contente que tu aies acccepté l'invitation.,B1
,Elle est tellement contente que tu aies acccepté l'invitation.,B1
,"Très jeune, la future comédienne développe un fort intérêt pour les histoires, les déguisements.",C1
,"Très jeune, cette future comédienne développe un fort intérêt pour les histoires, les déguisements.",C1
,"Très jeune, votre future comédienne développe un fort intérêt pour les histoires, les déguisements.",C1
,"Très jeune, notre future comédienne développe un fort intérêt pour les histoires, les déguisements.",C1
,"Très jeune, une future comédienne développe un fort intérêt pour les histoires, les déguisements.",C1
,C'est une question que se posent avec inquiétude les autorités politiques et sanitaires ces dernières semaines.,B2
,C'est une question que se posent avec intérêt les autorités politiques et sanitaires ces dernières semaines.,B2
,C'est une question que se posent avec attention les autorités politiques et sanitaires ces dernières semaines.,B2
,C'est une question que se posent avec force les autorités politiques et sanitaires ces dernières semaines.,B2
,C'est une question que se posent avec préoccupation les autorités politiques et sanitaires ces dernières semaines.,B2
,C'est comme ça qu'est née l'association Éco Cocotte,A2
,C'est de ça qu'est née l'association Éco Cocotte,A2
,C'est pour ça qu'est née l'association Éco Cocotte,A2
,C'est avec ça qu'est née l'association Éco Cocotte,A2
,C'est après ça qu'est née l'association Éco Cocotte,A2
,"Cette population atteindrait aujourd'hui les 300 millions de personnes, dont 115 millions dans les pays en développement.",C1
,"Cette proportion atteindrait aujourd'hui les 300 millions de personnes, dont 115 millions dans les pays en développement.",C1
,"Cette dernière atteindrait aujourd'hui les 300 millions de personnes, dont 115 millions dans les pays en développement.",C1
,"Cette migration atteindrait aujourd'hui les 300 millions de personnes, dont 115 millions dans les pays en développement.",C1
,"Cette famine atteindrait aujourd'hui les 300 millions de personnes, dont 115 millions dans les pays en développement.",C1
,"Tous les matins, il suit la même routine : il commence par se laver le visage avant de prendre une douche.",A2
,"Tous les matins, il suit la même routine : il finit par se laver le visage avant de prendre une douche.",A2
,"Tous les matins, il suit la même routine : il débute par se laver le visage avant de prendre une douche.",A2
,"Tous les matins, il suit la même routine : il termine par se laver le visage avant de prendre une douche.",A2
,"Tous les matins, il suit la même routine : il fini par se laver le visage avant de prendre une douche.",A2
,- Parbleu !,C1
,- Parbleu !!!,C1
,- Parbleu ...,C1
,- Parbleu !!,C1
,- Parbleu :,C1
,Il pense mais ne peut pas tout faire.,A2
,Il pense et ne peut pas tout faire.,A2
,Il pense il ne peut pas tout faire.,A2
,Il pense ou ne peut pas tout faire.,A2
,Il pense que ne peut pas tout faire.,A2
,Tu as pensé à envoyer un message personnalisé à ton correspondant étranger ?,B1
,Tu as pensé à envoyer un message personnel à ton correspondant étranger ?,B1
,Tu as pensé à envoyer un message électronique à ton correspondant étranger ?,B1
,Tu as pensé à envoyer un message publicitaire à ton correspondant étranger ?,B1
,Tu as pensé à envoyer un message texte à ton correspondant étranger ?,B1
,"Ses confrères les curés des environs, fort jaloux de son influence, le détestaient ; le marquis de Dongo le méprisait tout simplement, parce qu'il raisonnait trop pour un homme de si bas étage.",C1
,"Ses confrères les curés des environs, fort jaloux de son influence, le détestaient ; le marquis du Dongo le méprisait tout simplement, parce qu'il raisonnait trop pour un homme de si bas étage.",C1
,"Ses confrères les curés des environs, fort jaloux de son influence, le détestaient ; le marquis Del Dongo le méprisait tout simplement, parce qu'il raisonnait trop pour un homme de si bas étage.",C1
,"Ses confrères les curés des environs, fort jaloux de son influence, le détestaient ; le marquis De Dongo le méprisait tout simplement, parce qu'il raisonnait trop pour un homme de si bas étage.",C1
,"Ses confrères les curés des environs, fort jaloux de son influence, le détestaient ; le marquis Du Dongo le méprisait tout simplement, parce qu'il raisonnait trop pour un homme de si bas étage.",C1
,Je sais en faire depuis que je suis très jeune,B1
,Je sais en faire depuis quand je suis très jeune,B1
,Je sais en faire depuis lorsque je suis très jeune,B1
,Je sais en faire depuis longtemps je suis très jeune,B1
,Je sais en faire depuis car je suis très jeune,B1
,"Pour ce faire, Ken Follett a offert l'intégralité des droits d'auteur de son récit ""Notre-Dame"", publié après l'incendie de Notre-Dame-de-Paris, le 15 avril 2019, à la Fondation du patrimoine (FDP).",C1
,"Pour ce faire, Ken Follett avait offert l'intégralité des droits d'auteur de son récit ""Notre-Dame"", publié après l'incendie de Notre-Dame-de-Paris, le 15 avril 2019, à la Fondation du patrimoine (FDP).",C1
,"Pour ce faire, Ken Follett aura offert l'intégralité des droits d'auteur de son récit ""Notre-Dame"", publié après l'incendie de Notre-Dame-de-Paris, le 15 avril 2019, à la Fondation du patrimoine (FDP).",C1
,"Pour ce faire, Ken Follett aurait offert l'intégralité des droits d'auteur de son récit ""Notre-Dame"", publié après l'incendie de Notre-Dame-de-Paris, le 15 avril 2019, à la Fondation du patrimoine (FDP).",C1
,"Pour ce faire, Ken Follett à offert l'intégralité des droits d'auteur de son récit ""Notre-Dame"", publié après l'incendie de Notre-Dame-de-Paris, le 15 avril 2019, à la Fondation du patrimoine (FDP).",C1
,"Walter White est professeur de chimie dans un lycée, et vit avec son fils handicapé moteur et sa femme enceinte à Albuquerque, au Nouveau-Mexique.",B2
,"Walter White est professeur de chimie pour un lycée, et vit avec son fils handicapé moteur et sa femme enceinte à Albuquerque, au Nouveau-Mexique.",B2
,"Walter White est professeur de chimie à un lycée, et vit avec son fils handicapé moteur et sa femme enceinte à Albuquerque, au Nouveau-Mexique.",B2
,"Walter White est professeur de chimie devant un lycée, et vit avec son fils handicapé moteur et sa femme enceinte à Albuquerque, au Nouveau-Mexique.",B2
,"Walter White est professeur de chimie sur un lycée, et vit avec son fils handicapé moteur et sa femme enceinte à Albuquerque, au Nouveau-Mexique.",B2
,"Merci, à vous aussi, au revoir.",A2
,"Merci, à vous aussi, Au revoir.",A2
,"Merci, à vous aussi, de revoir.",A2
,"Merci, à vous aussi, aux revoir.",A2
,"Merci, à vous aussi, du revoir.",A2
,"Ce phénomène, poursuit la sociologue, résulte à la fois de la crise de l'emploi, qui encourage chacun à être plus mobile, et d'un bouleversement des valeurs qui cimentent la société : ""Jusqu'aux années 1970, le projet de vie des individus était surtout construit à partir des catégories de la famille heureuse, de l'accession à la propriété familiale"".",B1
,"Ce phénomène, poursuit la sociologue, résulte à la fois de la crise de l'emploi, qui encourage chacun à être plus mobile, et d'un bouleversement des valeurs qui cimentent la société : ""Jusqu'aux années 1970, le projet de vie des individus était surtout construit à partir du catégories de la famille heureuse, de l'accession à la propriété familiale"".",B1
,"Ce phénomène, poursuit la sociologue, résulte à la fois de la crise de l'emploi, qui encourage chacun à être plus mobile, et d'un bouleversement des valeurs qui cimentent la société : ""Jusqu'aux années 1970, le projet de vie des individus était surtout construit à partir de catégories de la famille heureuse, de l'accession à la propriété familiale"".",B1
,"Ce phénomène, poursuit la sociologue, résulte à la fois de la crise de l'emploi, qui encourage chacun à être plus mobile, et d'un bouleversement des valeurs qui cimentent la société : ""Jusqu'aux années 1970, le projet de vie des individus était surtout construit à partir les catégories de la famille heureuse, de l'accession à la propriété familiale"".",B1
,"Ce phénomène, poursuit la sociologue, résulte à la fois de la crise de l'emploi, qui encourage chacun à être plus mobile, et d'un bouleversement des valeurs qui cimentent la société : ""Jusqu'aux années 1970, le projet de vie des individus était surtout construit à partir aux catégories de la famille heureuse, de l'accession à la propriété familiale"".",B1
,Vous devez de l'argent à tous vos amis à cause de ce défi.,A2
,vous devez de l'argent à tous vos amis à cause de ce défi.,A2
,Ne devez de l'argent à tous vos amis à cause de ce défi.,A2
,Et devez de l'argent à tous vos amis à cause de ce défi.,A2
,Alors devez de l'argent à tous vos amis à cause de ce défi.,A2
,"Elle s'introduit dans le siège vacant, toujours soufflant, mais ne bouge pas.",B2
,"Elle s'introduit dans le siège vacant, toujours soufflant, mais ne répondit pas.",B2
,"Elle s'introduit dans le siège vacant, toujours soufflant, mais ne répondant pas.",B2
,"Elle s'introduit dans le siège vacant, toujours soufflant, mais ne sortant pas.",B2
,"Elle s'introduit dans le siège vacant, toujours soufflant, mais ne répond pas.",B2
,"Dans le chaos qui s'ensuit, un candélabre à trois branches, symbole de la lumière spirituelle, est renversé.",B2
,"Dans le chaos qui s'ensuit, un candélabre à trois branches, porteur de la lumière spirituelle, est renversé.",B2
,"Dans le chaos qui s'ensuit, un candélabre à trois branches, contenant de la lumière spirituelle, est renversé.",B2
,"Dans le chaos qui s'ensuit, un candélabre à trois branches, gardien de la lumière spirituelle, est renversé.",B2
,"Dans le chaos qui s'ensuit, un candélabre à trois branches, chargé de la lumière spirituelle, est renversé.",B2
,"Pour nous reposer, nous avons pris un verre en terrasse",A2
,"Pour nous reposer, nous avons bu un verre en terrasse",A2
,"Pour nous reposer, nous avons partagé un verre en terrasse",A2
,"Pour nous reposer, nous avons dégusté un verre en terrasse",A2
,"Pour nous reposer, nous avons mangé un verre en terrasse",A2
,On ne trouve aucune difficulté en ce qui concerne la compréhension de concepts abstraits ou dans la résolution de problèmes complexes.,B2
,On ne trouve aucune différence en ce qui concerne la compréhension de concepts abstraits ou dans la résolution de problèmes complexes.,B2
,On ne trouve aucune aide en ce qui concerne la compréhension de concepts abstraits ou dans la résolution de problèmes complexes.,B2
,On ne trouve aucune amélioration en ce qui concerne la compréhension de concepts abstraits ou dans la résolution de problèmes complexes.,B2
,On ne trouve aucune limite en ce qui concerne la compréhension de concepts abstraits ou dans la résolution de problèmes complexes.,B2
,Merci à vous de bien l'accueillir!,B1
,Merci à tous de bien l'accueillir!,B1
,Merci à toi de bien l'accueillir!,B1
,Merci à eux de bien l'accueillir!,B1
,Merci à Florence de bien l'accueillir!,B1
,"Les chiffres le prouvent: en 2000, les filles ne représentaient que 43, 7% des effectifs en S (pour 82, 5% dans les séries littéraires), 22, 5% dans les écoles d'ingénieurs, et 14% à Polytechnique.",C1
,"Les chiffres le prouvent: en 2000, les filles ne représentaient que 43, 7% des effectifs en S (pour 82, 5% dans les séries littéraires), 22, 5% dans les classes d'ingénieurs, et 14% à Polytechnique.",C1
,"Les chiffres le prouvent: en 2000, les filles ne représentaient que 43, 7% des effectifs en S (pour 82, 5% dans les séries littéraires), 22, 5% dans les études d'ingénieurs, et 14% à Polytechnique.",C1
,"Les chiffres le prouvent: en 2000, les filles ne représentaient que 43, 7% des effectifs en S (pour 82, 5% dans les séries littéraires), 22, 5% dans les filières d'ingénieurs, et 14% à Polytechnique.",C1
,"Les chiffres le prouvent: en 2000, les filles ne représentaient que 43, 7% des effectifs en S (pour 82, 5% dans les séries littéraires), 22, 5% dans les licences d'ingénieurs, et 14% à Polytechnique.",C1
,Le héros mourait héroiquement des suite des ses blessures à la fin du film.,B1
,Le héros mourait héroiquement des suite des ses parents à la fin du film.,B1
,Le héros mourait héroiquement des suite des ses ennemis à la fin du film.,B1
,Le héros mourait héroiquement des suite des ses amis à la fin du film.,B1
,Le héros mourait héroiquement des suite des ses compagnons à la fin du film.,B1
,Il fit ses valises énergiquement et vint à notre rencontre avec empressement et détermination.,C1
,Il fit les valises énergiquement et vint à notre rencontre avec empressement et détermination.,C1
,Il fit nos valises énergiquement et vint à notre rencontre avec empressement et détermination.,C1
,Il fit ces valises énergiquement et vint à notre rencontre avec empressement et détermination.,C1
,Il fit deux valises énergiquement et vint à notre rencontre avec empressement et détermination.,C1
,"Chaque année, vous pouvez acheter du matériel professionnel à bas prix et, nouveauté de cette année, vous pouvez suivre une classe avec un chef !",A2
,"Chaque année, vous pouvez acheter du matériel professionnel à bas prix et, nouveauté de cette année, vous pourrez suivre une classe avec un chef !",A2
,"Chaque année, vous pouvez acheter du matériel professionnel à bas prix et, nouveauté de cette année, vous allez suivre une classe avec un chef !",A2
,"Chaque année, vous pouvez acheter du matériel professionnel à bas prix et, nouveauté de cette année, vous devez suivre une classe avec un chef !",A2
